Constituency,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,%_of_Votes,Tot_Constituency_votes_polled,Tot_votes_by_parties,Winning_votes,Win_Lost_Flag
Tiruvadanai,RM. KARUMANICKAM,Indian National Congress,66394,644,67038,30.43,220278,1661312,69551,False
Tiruvadanai,M.KEERTHIKA,All India Anna Dravida Munnetra Kazhagam,63205,674,63879,29.0,220278,10462146,69551,False
Tiruvadanai,N PREMNATH,Naam Tamilar Katchi,13224,165,13389,6.08,220278,1972520,69551,False
Tiruvadanai,S SURESH KASINI VENTHAN,All India Forward Bloc,1463,19,1482,0.67,220278,4455,69551,False
Tiruvadanai,ALAGARSAMY PANDIAN,Independent,657,18,675,0.31,220278,524736,69551,False
Tiruvadanai,S.BALUSAMY,Puthiya Tamilagam,607,12,619,0.28,220278,93652,69551,False
Tiruvadanai,A DINESH KUMAR,Independent,486,5,491,0.22,220278,524736,69551,False
Tiruvadanai,A SEGU ALI UDUMAN,Independent,480,1,481,0.22,220278,524736,69551,False
Tiruvadanai,R THILAGESWARAN,Independent,455,2,457,0.21,220278,524736,69551,False
Tiruvadanai,NOTA,None of the Above,347,7,354,0.16,220278,199800,69551,False
Tiruvadanai,B SIKKANDAR,Independent,328,2,330,0.15,220278,524736,69551,False
Tiruvadanai,A MUTHUSAMY,Bahujan Samaj Party,256,2,258,0.12,220278,53369,69551,False
Tiruvadanai,K KALEESWARAN,Tamizhaga Vaazhvurimai Katchi,214,1,215,0.1,220278,74809,69551,False
Tiruvadanai,MS ABDUL BAKKI,Independent,208,1,209,0.09,220278,524736,69551,False
Tiruvadanai,R ILAIYARAJA,Indhu Dravida Makkal Katchi,180,0,180,0.08,220278,2112,69551,False
Tiruvadanai,SAKTHIK KUMAR,Independent,149,1,150,0.07,220278,524736,69551,False
Tiruvadanai,N ANBU BAGURUDEEN,Independent,123,2,125,0.06,220278,524736,69551,False
Tiruvadanai,ALLA PICHAI,Independent,111,1,112,0.05,220278,524736,69551,False
Tiruvadanai,DEVASITHAM,Independent,110,2,112,0.05,220278,524736,69551,False
Tiruvadanai,M.VIJAY,Independent,106,3,109,0.05,220278,524736,69551,False
Tiruvadanai,A MANI,Independent,59,3,62,0.03,220278,524736,69551,False
Tiruvannamalai,VELU. E.V,Dravida Munnetra Kazhagam,87271,1002,88273,40.11,220066,11928996,88273,True
Tiruvannamalai,ARUL ARUMUGAM,Tamilaga Vettri Kazhagam,85172,646,85818,39.0,220066,17226030,88273,False
Tiruvannamalai,ELUMALAI. C,Bharatiya Janata Party,33809,471,34280,15.58,220066,1466979,88273,False
Tiruvannamalai,VIGNESH. S,Naam Tamilar Katchi,5930,81,6011,2.73,220066,1972520,88273,False
Tiruvannamalai,NOTA,None of the Above,758,27,785,0.36,220066,199800,88273,False
Tiruvannamalai,BENNY RAJAN. C.J,Republican Party of India (Athawale),611,16,627,0.28,220066,11047,88273,False
Tiruvannamalai,SALAM .M,Independent,474,0,474,0.22,220066,524736,88273,False
Tiruvannamalai,ELUMALAI. A S/O ARUMUGAM,Independent,356,0,356,0.16,220066,524736,88273,False
Tiruvannamalai,ARUL. K,Independent,323,2,325,0.15,220066,524736,88273,False
Tiruvannamalai,KOTHANDAPANI. B,Independent,284,0,284,0.13,220066,524736,88273,False
Tiruvannamalai,RAJ. S,Bahujan Samaj Party,281,0,281,0.13,220066,53369,88273,False
Tiruvannamalai,VIJAYAKUMAR. S,Naadaalum Makkal Katchi,276,1,277,0.13,220066,9715,88273,False
Tiruvannamalai,KANNAN. P,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,256,0,256,0.12,220066,5624,88273,False
Tiruvannamalai,PALANI. N,Independent,219,0,219,0.1,220066,524736,88273,False
Tiruvannamalai,ANANTH. A. M,Independent,212,0,212,0.1,220066,524736,88273,False
Tiruvannamalai,ADHITHYA PALANISAMY. A,Independent,188,0,188,0.09,220066,524736,88273,False
Tiruvannamalai,ARUL ANAND. V,Independent,168,1,169,0.08,220066,524736,88273,False
Tiruvannamalai,NAKKIRAN. A,Thamizhaka Padaippalar Makkal Katchi,134,1,135,0.06,220066,4020,88273,False
Tiruvannamalai,ELUMALAI. C S/O CHINNAKUZHANTHAI,Independent,130,0,130,0.06,220066,524736,88273,False
Tiruvannamalai,RAMESH. V,Independent,129,0,129,0.06,220066,524736,88273,False
Tiruvannamalai,MALLI. S,Tamizhaga Vaazhvurimai Katchi,121,1,122,0.06,220066,74809,88273,False
Tiruvannamalai,VIGNESH. M,Independent,93,0,93,0.04,220066,524736,88273,False
Tiruvannamalai,RAJA. V,Independent,90,1,91,0.04,220066,524736,88273,False
Tiruvannamalai,ELUMALAI. C S/O CHINNARASU,Independent,87,0,87,0.04,220066,524736,88273,False
Tiruvannamalai,VELU. V,Anti Corruption Dynamic Party,80,1,81,0.04,220066,4558,88273,False
Tiruvannamalai,MAHESWARI. R,Independent,76,1,77,0.03,220066,524736,88273,False
Tiruvannamalai,VENKATESAN. M,Independent,66,0,66,0.03,220066,524736,88273,False
Tiruvannamalai,MARIKKANNU. E,Independent,61,0,61,0.03,220066,524736,88273,False
Tiruvannamalai,ANBALAGAN. M,Independent,58,1,59,0.03,220066,524736,88273,False
Tiruvannamalai,VELU. K,Independent,57,1,58,0.03,220066,524736,88273,False
Tiruvannamalai,MOORTHY. P,Independent,42,0,42,0.02,220066,524736,88273,False
Tittakudi,GANESAN C.V,Dravida Munnetra Kazhagam,62086,1020,63106,35.91,175754,11928996,63106,True
Tittakudi,RAJASEKAR A,Tamilaga Vettri Kazhagam,60153,324,60477,34.41,175754,17226030,63106,False
Tittakudi,MURUGUMARAN N,All India Anna Dravida Munnetra Kazhagam,42159,343,42502,24.18,175754,10462146,63106,False
Tittakudi,MAHALAKSHMI V,Naam Tamilar Katchi,5659,50,5709,3.25,175754,1972520,63106,False
Tittakudi,NOTA,None of the Above,570,14,584,0.33,175754,199800,63106,False
Tittakudi,VELMURUGAN G,Independent,548,1,549,0.31,175754,524736,63106,False
Tittakudi,PALANIVEL R,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,439,4,443,0.25,175754,133479,63106,False
Tittakudi,MURUGAN A,Independent,400,1,401,0.23,175754,524736,63106,False
Tittakudi,RAVICHANDRAN K.P,Bahujan Samaj Party,397,2,399,0.23,175754,53369,63106,False
Tittakudi,SATHYA M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,362,0,362,0.21,175754,22964,63106,False
Tittakudi,JAYA K,Tamizhaga Vaazhvurimai Katchi,336,2,338,0.19,175754,74809,63106,False
Tittakudi,PERINBAM D,Independent,313,2,315,0.18,175754,524736,63106,False
Tittakudi,SILAMBARASAN J,Independent,274,1,275,0.16,175754,524736,63106,False
Tittakudi,JAYARAMAN N,Bahujan Dravida Party,158,0,158,0.09,175754,780,63106,False
Tittakudi,PADMANATHAN V,Independent,135,1,136,0.08,175754,524736,63106,False
Udhagamandalam,BHOJARAJAN.M,Bharatiya Janata Party,47734,754,48488,32.61,148704,1466979,48488,True
Udhagamandalam,IBRAHIM.R,Tamilaga Vettri Kazhagam,47002,510,47512,31.95,148704,17226030,48488,False
Udhagamandalam,RAMACHANDRAN.B,Indian National Congress,44879,779,45658,30.7,148704,1661312,48488,False
Udhagamandalam,RAGUPATHY.B,Naam Tamilar Katchi,4551,90,4641,3.12,148704,1972520,48488,False
Udhagamandalam,NOTA,None of the Above,1502,23,1525,1.03,148704,199800,48488,False
Udhagamandalam,MANIAN.R,Independent,452,10,462,0.31,148704,524736,48488,False
Udhagamandalam,SAVEETHA.R,Tamizhaga Vaazhvurimai Katchi,409,9,418,0.28,148704,74809,48488,False
Udumalaipettai,JAYAKUMAR M.,Dravida Munnetra Kazhagam,67727,822,68549,33.67,203575,11928996,68549,True
Udumalaipettai,RADHAKRISHNAN K.,All India Anna Dravida Munnetra Kazhagam,65156,511,65667,32.26,203575,10462146,68549,False
Udumalaipettai,SANKAR K.,Tamilaga Vettri Kazhagam,59506,325,59831,29.39,203575,17226030,68549,False
Udumalaipettai,RAM KUMAR M.,Naam Tamilar Katchi,6629,73,6702,3.29,203575,1972520,68549,False
Udumalaipettai,NOTA,None of the Above,1128,21,1149,0.56,203575,199800,68549,False
Udumalaipettai,PADMENDRAPRAKASH A.,Independent,462,8,470,0.23,203575,524736,68549,False
Udumalaipettai,MAHENDRAN A.,Independent,322,0,322,0.16,203575,524736,68549,False
Udumalaipettai,UMAR ALI D.,Independent,314,1,315,0.15,203575,524736,68549,False
Udumalaipettai,RAMASAMY S.,Independent,223,4,227,0.11,203575,524736,68549,False
Udumalaipettai,KALIMUTHU S.,Independent,135,0,135,0.07,203575,524736,68549,False
Udumalaipettai,GANESH S.,Independent,120,4,124,0.06,203575,524736,68549,False
Udumalaipettai,ELSY C.,Independent,82,2,84,0.04,203575,524736,68549,False
Ulundurpettai,VASANTHAVEL G R,Dravida Munnetra Kazhagam,97584,887,98471,36.34,271002,11928996,98471,True
Ulundurpettai,KUMARAGURU R,All India Anna Dravida Munnetra Kazhagam,95014,1180,96194,35.5,271002,10462146,98471,False
Ulundurpettai,SUDHAKAR M,Tamilaga Vettri Kazhagam,65739,469,66208,24.43,271002,17226030,98471,False
Ulundurpettai,LOGESHWARI S,Naam Tamilar Katchi,6449,76,6525,2.41,271002,1972520,98471,False
Ulundurpettai,NOTA,None of the Above,1047,4,1051,0.39,271002,199800,98471,False
Ulundurpettai,MANIKANDAN P,Independent,642,0,642,0.24,271002,524736,98471,False
Ulundurpettai,UDHAYAKUMAR R,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,590,0,590,0.22,271002,133479,98471,False
Ulundurpettai,KRISHNAMOORTHY V,Independent,281,1,282,0.1,271002,524736,98471,False
Ulundurpettai,RAMAKRISHNAN R,Independent,250,1,251,0.09,271002,524736,98471,False
Ulundurpettai,SENTHIL P,Independent,215,2,217,0.08,271002,524736,98471,False
Ulundurpettai,PARTHIBAN V,Independent,166,4,170,0.06,271002,524736,98471,False
Ulundurpettai,BALAKRISHNAN K,Anna Makkal Katchi,138,2,140,0.05,271002,1197,98471,False
